"entidad";"nombre";"con";"med";"mad";"pro";"tec";"otr";"bnk"
"PUEBLA";"CENTRO DE SALUD JILIAPAN";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD LA PALMA";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD HERMENEGILDO GALEANA";1;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD LA HUERTA";2;1;1;0;2;0;0
"PUEBLA";"CENTRO DE SALUD SAN BERNARDO";1;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD ACTIPAN DE MORELOS";2;2;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD  NICOLAS BRAVO";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN MARCOS ACTEOPAN";2;3;2;0;0;1;0
"PUEBLA";"CENTRO DE SALUD SAN MARCOS ELOXOCHITLAN";2;1;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SAN MATEO TLACOTEPEC";2;0;1;0;1;2;0
"PUEBLA";"CENTRO DE SALUD SAN ANDRES TLAYEHUALANCINGO";2;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD AHUAZOTEPEC";3;2;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD BERISTAIN";3;1;0;0;2;0;0
"PUEBLA";"CENTRO DE SALUD LAGUNA SECA";3;2;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD CUAUTOTOLAPA";2;1;2;0;0;0;0
"PUEBLA";"CENTRO DE SALUD TECPANZACOALCO";3;2;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD CUAXUXPA";2;0;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD ACAXTLAHUACAN";3;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD  SAN MIGUEL TECUITLAPA";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ALTEPEXI";5;4;2;0;2;3;0
"PUEBLA";"CENTRO DE SALUD DE CUAUTOTOLA";3;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD ATEMPAN";3;3;2;0;1;1;0
"PUEBLA";"CENTRO DE SALUD TEZHUATEPEC";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD URBANO ATLIXCO";12;11;2;10;12;15;0
"PUEBLA";"CENTRO DE SALUD SANTA ANA YANCUITLALPAN";3;0;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTA MARIA COZAMALOAPAN";2;0;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTO DOMINGO ATOYATEMPAN";3;2;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD DE SAN DIEGO ACAPULCO";4;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ATOYATEMPAN";4;3;2;0;0;0;0
"PUEBLA";"CENTRO DE SALUD ATZALA";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN AMECAC";4;0;1;0;2;2;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN TEJUPA";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN ANTONIO METZONAPAN";1;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN MATEO OZOLCO";1;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD CALTEPEC";3;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD COATZINGO";4;3;2;0;0;1;0
"PUEBLA";"CENTRO DE SALUD COHETZALA";3;2;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD MIHUACAN";4;3;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN FRANCISCO OCOTLAN";6;6;2;0;1;1;0
"PUEBLA";"CENTRO DE SALUD CALIPAN";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD OCOTLAMANIC";2;3;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN JOSE TILAPA";2;1;1;0;0;2;0
"PUEBLA";"CENTRO DE SALUD COYOMEAPAN";4;2;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD CUAUTEMPAN";4;2;3;0;2;3;0
"PUEBLA";"CENTRO DE SALUD HUEYTENTAN";2;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD CUAUTINCHAN";4;3;0;0;2;0;0
"PUEBLA";"CENTRO DE SALUD SANTA CRUZ ORGANAL";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD AYOTZINAPAN";1;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD CUAUHTAMAZACO";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD PINAHUISTA";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD TEPETZINTAN";1;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD TZICUILAN";1;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD TZINACAPAN";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD XILOXOCHICO";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTIAGO YANCUITLALPAN";2;2;2;1;1;1;0
"PUEBLA";"CENTRO DE SALUD SAN ANDRES PAYUCA";1;0;1;0;1;2;0
"PUEBLA";"CENTRO DE SALUD SAN MIGUEL OCOTENCO";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN PEDRO TEMAMATLA";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD PILCAYA";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN DEL RIO";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD TLANCUALPICAN";1;2;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SAN LORENZO CHIAUTZINGO";5;1;2;0;0;3;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN TETLA";6;3;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN NICOLAS ZECALACOYAN";2;1;1;0;0;2;0
"PUEBLA";"CENTRO DE SALUD TLAXCO";3;1;1;0;0;2;0
"PUEBLA";"CENTRO DE SALUD SAN LORENZO TLAXIPEHUALA";3;1;2;0;1;1;0
"PUEBLA";"CENTRO DE SALUD ZEMPOALA";3;1;0;0;2;0;0
"PUEBLA";"CENTRO DE SALUD JESUS MARIA ACATLA";1;0;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD EL PALMAR";1;1;0;0;0;1;0
"PUEBLA";"CENTRO DE SALUD CHIETLA";3;3;1;0;2;1;0
"PUEBLA";"CENTRO DE SALUD AHUEHUETZINGO";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN ANTONIO COAYUCA";2;0;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD ESCAPE DE LAGUNILLAS";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD CHIGMECATITLAN";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD ACOCULCO";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ACOLIHUIA";2;0;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD CORRAL BLANCO";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD MICHAC";2;0;1;0;1;2;0
"PUEBLA";"CENTRO DE SALUD PAREDON";3;3;2;0;0;1;0
"PUEBLA";"CENTRO DE SALUD PUEBLO NUEVO";2;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD COAHUIXCO";3;3;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SOSA";3;2;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD TEQUIMILA";3;3;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD CHILA DE LAS FLORES";3;3;2;0;1;1;0
"PUEBLA";"CENTRO DE SALUD TONALIXCO";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ACOCOMOTLA";1;1;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD EL CARMEN";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD CHINANTLA";2;3;1;0;2;1;0
"PUEBLA";"CENTRO DE SALUD XONOTIPAN DE JUAREZ";2;0;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTA ANA NECOXTLA";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD EL TECOMATE";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD GENERAL FELIPE ANGELES";3;2;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN ANTONIO PORTEZUELO";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD FRANCISCO OSORNO";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD IGNACIO RAMIREZ";2;1;0;0;0;1;0
"PUEBLA";"CENTRO DE SALUD HUATLATLAUCA";3;2;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN PABLO ZOYATITLANAPAN";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD AHUACATLAN";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD LAS COLONIAS DE HIDALGO";4;3;2;0;0;1;0
"PUEBLA";"CENTRO DE SALUD CUAHUEYATLA";2;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD HUILACAPIXTLA";2;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD TENANGO DE LAS FLORES";5;4;0;0;2;2;0
"PUEBLA";"CENTRO DE SALUD TLACOMULCO";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD VENTA GRANDE";3;2;0;0;0;1;0
"PUEBLA";"CENTRO DE SALUD XALTEPEC";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD CINCO DE MAYO";1;1;1;0;2;0;0
"PUEBLA";"CENTRO DE SALUD FRANCISCO I. MADERO";1;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD OZELONACAXTLA";1;0;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD XONALPU";1;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ATEXCAC";4;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN LUIS COYOTZINGO";3;2;1;0;1;2;0
"PUEBLA";"CENTRO DE SALUD XALMIMILULCO";8;11;0;1;0;10;0
"PUEBLA";"CENTRO DE SALUD HUEYAPAN";3;3;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD EL MOHON";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD PUENTE DE PALO";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN MIGUEL DEL PROGRESO";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ZOYOTLA";1;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTA CLARA HUITZILTEPEC";2;0;1;0;2;0;0
"PUEBLA";"CENTRO DE SALUD IXCAMILPA DE GUERRERO";4;3;3;0;0;0;0
"PUEBLA";"CENTRO DE SALUD TOLTECAMILA";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD LA CALDERA";3;1;2;0;2;1;0
"PUEBLA";"CENTRO DE SALUD CRUZ DE LEON";3;2;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD HUIXCOLOTLA";1;0;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD LA MESA";2;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD EL MIRADOR";3;1;2;0;1;2;0
"PUEBLA";"CENTRO DE SALUD OYAMETEPEC";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD LA UNION";2;2;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD AYUTLA";3;3;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN COLON";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN LUCAS COLUCAN";3;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD MATZACO";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD AGUA LINDA";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD APAPANTILLA";4;2;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD PIEDRAS NEGRAS";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD VISTA HERMOSA";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD JOLALPAN";4;2;1;0;2;2;0
"PUEBLA";"CENTRO DE SALUD MITEPEC";3;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD XOCHITEPEC";1;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN ANTONIO RAYON";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD BUENOS AIRES";3;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD CHICONTLA";4;1;2;0;1;2;0
"PUEBLA";"CENTRO DE SALUD STA. MA. ZACATEPEC";3;3;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD NUEVO NECAXA";3;2;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD TLANALAPAN";1;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD LA CAÑADA";1;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SAN JOSE MORELOS";1;1;1;0;1;3;0
"PUEBLA";"CENTRO DE SALUD SAN CARLOS";1;1;1;0;1;2;0
"PUEBLA";"CENTRO DE SALUD MAZAPILTEPEC DE JUAREZ";2;2;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD MIXTLA";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD NAUPAN";3;2;0;0;1;2;0
"PUEBLA";"CENTRO DE SALUD CHACHAHUANTLA";3;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ICZOTITLA";2;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD CUAUTAPEHUALT";1;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD NEALTICAN";6;1;2;0;2;1;0
"PUEBLA";"CENTRO DE SALUD NICOLAS BRAVO";3;1;2;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SANTA MARIA IXTIYUCAN";3;3;1;0;0;2;0
"PUEBLA";"CENTRO DE SALUD SANTA CLARA OCOYUCAN";5;2;0;0;0;1;0
"PUEBLA";"CENTRO DE SALUD SAN BERNABE TEMOXTITLA";3;2;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD VICENTE GUERRERO";1;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD LACAPAN CAMALLAGNE";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ZOYATLA DE GUERRERO";2;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD CUESTA BLANCA";4;3;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN MIGUEL XALTEPEC";4;3;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD AMELUCA";2;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD IXTOLOLOYA";2;0;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD PROGRESO DE ALLENDE";2;1;1;0;1;3;0
"PUEBLA";"CENTRO DE SALUD PIAXTLA";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD URBANO SAN BERNABE TEMOXTITLA";6;9;3;0;4;9;0
"PUEBLA";"CENTRO DE SALUD IGNACIO MARISCAL";4;9;5;0;2;1;0
"PUEBLA";"CENTRO DE SALUD URBANO BALCONES DEL SUR";8;8;2;0;2;4;0
"PUEBLA";"CENTRO DE SALUD URBANO EL SALVADOR";6;9;1;0;3;5;0
"PUEBLA";"CENTRO DE SALUD URBANO LA LOMA";5;6;3;0;3;2;0
"PUEBLA";"CENTRO DE SALUD URBANO LOMAS DE SAN MIGUEL";4;8;2;0;2;8;0
"PUEBLA";"CENTRO DE SALUD URBANO MAYORAZGO";5;7;3;0;7;3;0
"PUEBLA";"CENTRO DE SALUD URBANO MEXICO 68";6;14;3;1;5;13;0
"PUEBLA";"CENTRO DE SALUD URBANO REFORMA SUR";5;7;2;0;2;6;0
"PUEBLA";"CENTRO DE SALUD URBANO ANALCO";18;31;7;15;18;44;0
"PUEBLA";"CENTRO DE SALUD URBANO LA POPULAR CASTILLOTLA";10;16;3;2;11;20;0
"PUEBLA";"CENTRO DE SALUD LOS ANGELES TETELA";4;3;3;0;0;1;0
"PUEBLA";"CENTRO DE SALUD LA RESURRECCION";6;8;6;0;2;3;0
"PUEBLA";"CENTRO DE SALUD SAN BALTAZAR TETELA";4;4;3;0;1;0;0
"PUEBLA";"CENTRO DE SALUD URBANO SAN MIGUEL CANOA";3;2;3;0;2;3;0
"PUEBLA";"CENTRO DE SALUD SANTO TOMAS CHAUTLA";4;4;3;0;3;1;0
"PUEBLA";"CENTRO DE SALUD SAN PEDRO ZACACHIMALPA";4;6;3;0;3;2;0
"PUEBLA";"CENTRO DE SALUD SAN SIMON DE BRAVO";4;2;1;0;2;0;0
"PUEBLA";"CENTRO DE SALUD SAN JOSE TUZUAPAN";3;1;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD TLANEPANTLA";2;0;2;0;0;0;0
"PUEBLA";"CENTRO DE SALUD TOZIHUIC";1;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD EL TRIUNFO";1;0;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD RAFAEL LARA GRAJALES";3;1;2;0;2;2;0
"PUEBLA";"CENTRO DE SALUD MAXIMO SERDAN";1;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD LOS REYES DE JUAREZ";5;5;2;0;0;0;0
"PUEBLA";"CENTRO DE SALUD BENITO JUAREZ";3;1;3;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN ANDRES CHOLULA";10;6;4;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN DIEGO LA MESA";5;2;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN FELIPE TEOTLALCINGO";6;3;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SAN MIGUEL JOJUPANGO";1;1;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SAN GABRIEL CHILAC";5;4;3;0;1;3;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN ATZINGO";1;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN JOSE OZUMBA";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN PEDRO TETITLAN";2;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN ATENCO";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN JERONIMO TIANGUISMANALCO";2;2;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN TUXCO";5;1;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN RAFAEL TLANALAPAN";2;2;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SANTA MARIA MOYOTZINGO";5;2;1;0;1;3;0
"PUEBLA";"CENTRO DE SALUD SAN MARTIN TOTOLTEPEC";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD JUAREZ CORONACO";5;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN PABLO ANICANO";2;2;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN FRANCISCO CUAPAN";2;3;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SANTA MARIA ACUEXCOMAC";4;2;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTA MARIA COATEPEC";1;2;1;0;1;4;0
"PUEBLA";"CENTRO DE SALUD PASO PUENTE SANTA ANA";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN ANDRES HUEYACATITLA";3;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD AZTOTOACAN";2;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN LUCAS EL GRANDE";5;2;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN SIMON ATZITZINTLA";2;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD BUENA VISTA DE CUAUHTEMOC";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD PASO ATZIHUATL";2;0;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD ZACATEPEC DE BRAVO";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SANTA ISABEL CHOLULA";6;3;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN MARTIN TLAMAPA";4;2;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD HUEHUETLAN EL GRANDE";4;3;2;0;1;2;0
"PUEBLA";"CENTRO DE SALUD SAN MIGUEL ZACAOLA";3;1;3;0;0;0;0
"PUEBLA";"CENTRO DE SALUD TECALI DE HERRERA";4;3;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD CONCEPCION CUAUTLA";2;0;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN LUIS AJAJALPAN";3;2;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTA CRUZ AJAJALPAN";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD URBANO TECAMACHALCO";7;5;2;1;1;4;0
"PUEBLA";"CENTRO DE SALUD LA PURISIMA DE HIDALGO";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN ANTONIO LA PORTILLA";2;0;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SANTA ROSA TECAMACHALCO";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SANTIAGO ALSESECA";3;2;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD PINO SUAREZ";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD RUBEN JARAMILLO";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD CENTRO DE SALUD MIXQUIAPAN";1;0;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD URBANO TEHUACAN";14;28;9;9;18;16;0
"PUEBLA";"CENTRO DE SALUD TEHUITZINGO";5;5;2;1;1;2;0
"PUEBLA";"CENTRO DE SALUD TEOTLALCO";1;1;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD TEPANCO DE LOPEZ";3;2;2;0;1;1;0
"PUEBLA";"CENTRO DE SALUD CACALOAPAN";3;2;2;0;0;1;0
"PUEBLA";"CENTRO DE SALUD SAN BARTOLOME HUEYAPAN";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN NICOLAS ZOYAPETLAYOCA";2;1;0;1;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN PEDRO LA JOYA";2;0;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTIAGO ACATLAN";4;3;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD TEPEOJUMA";5;5;4;0;2;2;0
"PUEBLA";"CENTRO DE SALUD XOYATLA";2;2;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN MIGUEL TONALIXCO";2;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD DE TENANTITLA";2;1;0;0;0;1;0
"PUEBLA";"CENTRO DE SALUD TLAMANCA DE HERNANDEZ";2;1;0;0;1;1;0
"PUEBLA";"CENTRO DE SALUD TEPEXCO";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD CALMECA";3;3;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD HUAJOYUCA";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD HUEJONAPAN";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD EL FUERTE DE LA UNION";2;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD GUADALUPE SARABIA";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD TEPEYAHUALCO DE CUAUHTEMOC";4;2;3;0;0;0;0
"PUEBLA";"CENTRO DE SALUD CAPULUAQUE";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD ZITLALCUAUTLA";2;1;0;0;0;1;0
"PUEBLA";"CENTRO DE SALUD TETELES";3;3;2;0;1;0;0
"PUEBLA";"CENTRO DE SALUD LA LEGUA";2;1;2;0;0;1;0
"PUEBLA";"CENTRO DE SALUD SAN SEBASTIAN";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN TIANGUISMANALCO";6;4;2;0;0;1;0
"PUEBLA";"CENTRO DE SALUD TILAPA";4;3;3;0;1;1;0
"PUEBLA";"CENTRO DE SALUD SANTA MARIA LA ALTA";4;3;2;0;1;1;0
"PUEBLA";"CENTRO DE SALUD TLACUITLAPAN LA ESTACION";2;1;1;0;0;2;0
"PUEBLA";"CENTRO DE SALUD TLACUILOTEPEC";2;1;0;0;1;2;0
"PUEBLA";"CENTRO DE SALUD CUAUTEPEC";2;1;0;0;1;2;0
"PUEBLA";"CENTRO DE SALUD ITZATLAN";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD EMANCIPACION QUETZALAPA";1;0;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD GUADALUPE LIBERTAD";1;0;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD MANUEL E. AVALOS";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD OYAMECALCO EL CAJON";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD PASO NACIONAL";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN FRANCISCO INDEPENDENCIA";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SANTA RITA TLAHUAPAN";4;3;2;0;0;1;0
"PUEBLA";"CENTRO DE SALUD GUADALUPE ZARAGOZA";5;3;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN JUAN CUAUHTEMOC";4;2;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD DE TIANGUISTENCO";4;1;2;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SAN RAFAEL IXTAPALUCAN";4;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD STA. MA. TEXMELUCAN";3;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SANTIAGO COLTZINGO";3;2;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD TLANEPANTLA";3;1;2;0;2;0;0
"PUEBLA";"CENTRO DE SALUD CHICAHUAXTLA";2;1;0;0;1;0;0
"PUEBLA";"CENTRO DE SALUD TZITZICAZAPA";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD TLAMAYA GRANDE";2;1;0;0;0;0;0
"PUEBLA";"CENTRO DE SALUD MAZATEPEC";2;2;1;0;1;1;0
"PUEBLA";"CENTRO DE SALUD OCOTLAN";1;2;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD TEPETENO DE ITURBIDE";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD TATAUZOQUICO";1;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD ACALMAN";3;1;0;0;0;2;0
"PUEBLA";"CENTRO DE SALUD ALPANOCAN";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD SANTA CRUZ CUAUTOMATITLA";2;1;1;0;0;1;0
"PUEBLA";"CENTRO DE SALUD TETELILLA DE ISLAS";1;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD ACUEXCOMAC";2;1;1;0;1;0;0
"PUEBLA";"CENTRO DE SALUD SAN ANTONIO JUAREZ";2;1;1;0;0;0;0
"PUEBLA";"CENTRO DE SALUD VENUSTIANO CARRANZA";4;2;2;0;1;2;0
